name,address,city,country,lat,lng,rating,review_count,website,phone,highly_rated
Gracie Jiu Jitsu Barcelona,"Carrer de Septimània, 29, Sarrià-Sant Gervasi, 08006 Barcelona, Spain",Barcelona,Spain,41.4053946,2.1477874,5.0,14,https://www.graciebarcelonaacademy.com/,+34 627 58 18 95,False
OMA Eagles MMA,"241 Northwestern Ave, Ottawa, ON K1A 0K9, Canada",Ottawa,Canada,45.4020331,-75.7414142,5.0,14,https://forms.gle/CqaoCDRBNRCPXaYBA,+1 613-879-0195,False
Dark Horse Jiu Jitsu,"7116 177 Ave, Edmonton, AB T5Z 0W9, Canada",Edmonton,Canada,53.641032800000005,-113.4505726,5.0,14,https://darkhorsejiujitsu.ca/,+1 825-401-8686,False
Fight For Jiu-Jitsu Bonneveine Jiu Jitsu Brazilian Marseille - Jjb - Municipal Activity Center De Bonnefon,"Centre Municipal D'Animation de Bonnefon, Av. de Hambourg, 13008 Marseille, France",Marseille,France,43.2538623,5.3826946,5.0,13,https://www.fightforjiujitsu.fr/,+33 6 69 15 48 39,False
Origine Fight,"5 Chem. Guillaume et Joseph Bouton, 31100 Toulouse, France",Toulouse,France,43.5592255,1.4003419,5.0,13,https://origine-fight.odoo.com/,+33 6 24 10 29 65,False
Grappling Team Dresden,"Oehmestraße 1, 01277 Dresden-Blasewitz, Germany",Dresden,Germany,51.048639599999994,13.812179299999999,5.0,13,http://grappling-dresden.de/,,False
TRIBE JIU JITSU Napoli - BRAZILIAN JIU JITSU - BJJ,"Via Luigi Tansillo, 7, 80125 Napoli NA, Italy",Naples,Italy,40.829254299999995,14.1947444,5.0,13,https://www.tribejiujitsu.com/,+39 340 287 4022,False
Playfair Jiu Jitsu Merchiston,"46 Merchiston Ave, Edinburgh EH10 4PA, UK",Edinburgh,United Kingdom,55.9378561,-3.2165398000000005,5.0,13,https://www.playfairjj.co.uk/,,False
"SELF DEFENSE MMA "" MATAZOR CONCEPT ""","40 Chem. du Bass., 13014 Marseille, France",Marseille,France,43.339606599999996,5.4048646,5.0,12,,+33 6 15 81 36 42,False
MMA FUSION Berlin,"Hauptstraße 109, 10827 Berlin, Germany",Berlin,Germany,52.481110699999995,13.3479564,5.0,12,https://www.mma-fusion.berlin/,+49 30 93661454,False
ELEVATE JIU JITSU – Brazilian Jiu Jitsu (BJJ) München,"Anglerstraße 6, 80339 München, Germany",Munich,Germany,48.1343269,11.535148699999999,5.0,12,https://elevatejiujitsu.de/,+49 1512 9779636,False
Top Brother Düsseldorf e.V.,"Wupperstraße 43/45, 40219 Düsseldorf, Germany",Düsseldorf,Germany,51.2126173,6.757672299999999,5.0,12,https://www.topbrother.de/,+49 176 30590533,False
1. Allkampf- und Ju-Jutsu-Club Nürnberg e.V.,"Holsteiner Str. 2A, 90427 Nürnberg, Germany",Nuremberg,Germany,49.469191099999996,11.0287758,5.0,12,https://www.ajjc-nuernberg.de/,,False
Team Corallo Brazilian Jiu-JItsu,"Via Tiziano, 5, 20145 Milano MI, Italy",Milan,Italy,45.471153199999996,9.1563166,5.0,12,http://mineirodel.wixsite.com/teamcorallo,+39 377 262 5638,False
A.S.D. Ardita Club Genova 3,"Via Giuseppe Majorana, 28, 16166 Genova GE, Italy",Genoa,Italy,44.3892513,9.0117663,5.0,12,https://www.arditasavateboxe.it/,+39 335 800 2837,False
Club de lucha Flow’n Roll Valencia,"Carrer d'Albuixech, Algirós, 46021 València, Valencia, Spain",Valencia,Spain,39.473737,-0.3525539,5.0,12,https://flownroll.wodbuster.com/?f=1,+34 615 70 02 12,False
Supreme Grappling,"Polígono Industrial Pineda, C. B, 1, 41014 Sevilla, Spain",Sevilla,Spain,37.3365413,-5.9670964,5.0,12,,+34 633 58 96 93,False
"UNIT XII Gym, Fitness studio & Mixed Martial Arts Academy","303 Drakemire Dr, Glasgow G45 9SS, UK",Glasgow,United Kingdom,55.8019921,-4.2535342,5.0,12,http://www.unitxii.co.uk/,+44 141 266 0512,False
Edinburgh Jitsu,"49/1 W Bowling Green St, Edinburgh EH6 5NX, UK",Edinburgh,United Kingdom,55.9720197,-3.1854321,5.0,12,http://www.edinburghjitsu.com/,+44 7779 295467,False
Pathway Jiu Jitsu,"67 Iber Rd, Stittsville, ON K2S 0S5, Canada",Ottawa,Canada,45.2792101,-75.9061823,5.0,12,http://pathwayjiujitsu.com/,+1 613-314-3409,False
Iron Fist Martial Arts,"701 Regent Ave W #142, Winnipeg, MB R2C 1S3, Canada",Winnipeg,Canada,49.8961761,-97.0219647,5.0,12,http://www.ironfist.com/,+1 204-232-1580,False
BIWA Jiu-Jitsu Berlin,"Coppistraße 17, 10365 Berlin, Germany",Berlin,Germany,52.5073552,13.4830743,5.0,11,https://biwa.life/,+49 1575 0094959,False
Jiu-Jitsu Japonais,"222 Av. Ducharme, Québec, QC G1M 2H3, Canada",Québec,Canada,46.8128491,-71.26471579999999,5.0,11,https://www.facebook.com/yoseikanjiujitsuvanier/,+1 418-802-4486,False
Shōki Jiu-Jitsu,"Böheimstraße 47/1, 70199 Stuttgart, Germany",Stuttgart,Germany,48.7609613,9.1612843,5.0,10,https://www.shoki-jiujitsu.de/,+49 176 21824865,False
LUCTATORES | BJJ,"Via Carlo Matteucci, 3, 20129 Milano MI, Italy",Milan,Italy,45.4813073,9.2159576,5.0,10,,+39 351 966 3541,False
FLOW JIU JITSU MILANO,"Via Enea Salmeggia, 11, 20132 Milano MI, Italy",Milan,Italy,45.5029701,9.2400725,5.0,10,,+39 339 101 5969,False
Scuola di Arti Marziali Kyu Shin Kan a Carini e Palermo,"Viale Lazio, 90144 Palermo PA, Italy",Palermo,Italy,38.141936799999996,13.3373785,5.0,10,,+39 347 835 1681,False
Hakko Den Shin Ryu Ju Jutsu,"Via Giovanni Opisso, 191, 16155 Genova GE, Italy",Genoa,Italy,44.428751399999996,8.8209806,5.0,10,,+39 331 679 9352,False
Brazilian Jiu Jitsu Barcelona,"Carrer de Roc Boronat, 66, Sant Martí, 08005 Barcelona, Spain",Barcelona,Spain,41.4002392,2.1981268,5.0,10,http://bcnma.com/,+34 934 85 22 01,False
Leeds Jiu Jitsu Club,"332a Meanwood Rd, Meanwood, Leeds LS7 2JF, UK",Leeds,United Kingdom,53.8171241,-1.5479764,5.0,10,http://www.meanwoodjiujitsu.co.uk/,+44 7793 487098,False
Renzo Gracie Downtown Montreal OAMA Brazilian Jiu Jitsu,"279 Rue Sherbrooke O #315, Montréal, QC H2X 1Y2, Canada",Montréal,Canada,45.508808099999996,-73.5713304,5.0,10,https://www.rgyms.com/bjj,+1 514-690-3939,False
From The Hills Brazilian Jiu Jitsu,"1805 W Broadway, Vancouver, BC V6J 3J3, Canada",Vancouver,Canada,49.263951899999995,-123.14611679999999,5.0,10,,+1 604-834-0860,False
Flow - Martial Arts Academy,"Johann-Meyer-Straße 13, 01097 Neustadt, Germany",Dresden,Germany,51.074594600000005,13.7451253,5.0,9,https://www.flow-martial-arts.de/,,False
Leon FightClub 2,"Gorsemannstraße 2A, 28277 Bremen-Obervieland, Germany",Bremen,Germany,53.0347752,8.8278588,5.0,9,https://leonfightclub12.de/,+49 172 1867672,False
Hammer and Nail Jiu Jitsu,"Josephstraße 45, 04177 Leipzig, Germany",Leipzig,Germany,51.332761299999994,12.3349956,5.0,9,https://hammerandnailjj.com/,,False
Grappling - brazilian ju jitsu - difesa personale,"Via Caio Ponzio, 1A, 90127 Palermo PA, Italy",Palermo,Italy,38.1059708,13.363662900000001,5.0,9,,+39 392 479 1956,False
RSacademi - brasilian-jiu-jitsu,"Av. del Editor Ángel Caffarena, 7, Teatinos-Universidad, 29010 Málaga, Spain",Málaga,Spain,36.726188,-4.4740163,5.0,9,http://www.rsacademy.net/,,False
Hellfish BJJ Scotland,"13c Glencryan Rd, Cumbernauld, Glasgow G67 2UH, UK",Glasgow,United Kingdom,55.9457479,-3.9754842000000004,5.0,9,http://hellfish.co.uk/,+44 7902 608512,False
Heathen Brazilian Jiu-Jitsu,"The Bar and Kettle, 119 Hawksley Ave, Hillsborough, Sheffield S6 2BD, UK",Sheffield,United Kingdom,53.404995199999995,-1.5031463999999999,5.0,9,,,False
Jiujitsu Culture,"397b Richmond Rd, Ottawa, ON K2A 0E9, Canada",Ottawa,Canada,45.391138399999996,-75.75655929999999,5.0,9,http://jiujitsuculture.ca/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=13218694435504381019,+1 613-621-0540,False
Brazil-021 Winnipeg School of Jiu-jitsu,"1000 Notre Dame Ave, Winnipeg, MB R3E 0N3, Canada",Winnipeg,Canada,49.9050259,-97.17142989999999,5.0,9,https://www.brazil021wpg.com/,+1 431-997-5514,False
Dapo Martial Arts Brampton,"315 Royal W Dr Unit F/G, Brampton, ON L6X 5K8, Canada",Brampton,Canada,43.6599113,-79.8144453,5.0,9,http://www.cmacdapo.com/martial-arts-brampton,+1 647-701-0850,False
"GuerrerOSS Academy e.V. - MMA, Boxen, BJJ (Brazilian Jiu Jitsu) Kampfsportschule","Heißener Str. 99, 45468 Mülheim an der Ruhr, Germany",Essen,Germany,51.433152299999996,6.8945259,5.0,8,https://instagram.com/guerreross_academy,+49 15565 906373,False
Asura Jiu-Jitsu Studio,"Via Gioacchino Quarello, 15a, 10135 Torino TO, Italy",Turin,Italy,45.0168004,7.6163607,5.0,8,https://www.instagram.com/asura_jiujitsu_studio?igsh=YmEwbzdudG12bnV3,,False
Escuela de Jiu Jitsu y grappling Argüelles Madrid,"Calle de Antonio Palomino, 8, Chamberí, 28015 Madrid, Spain",Madrid,Spain,40.4326096,-3.7129274,5.0,8,https://shaolinspain.com/clases-de-jiu-jitsu-y-no-gi-en-madrid-centro/,+34 604 93 79 94,False
Gracie Barra Dos Hermanas,"C. Pintor Amalio García del Moral, 7, 41702 Dos Hermanas, Sevilla, Spain",Sevilla,Spain,37.2889619,-5.9140847999999995,5.0,8,https://www.graciebarradoshermanas.es/,+34 678 37 32 63,False
A2 Jiu Jitsu Malaga,"C. Sigfrido, 37, Cruz de Humilladero, 29006 Málaga, Spain",Málaga,Spain,36.7103621,-4.469074000000001,5.0,8,,+34 675 93 53 00,False
Bishop Challoner ju-jitsu club,"Bishop Challoner Sports Centre, Institute Rd, King's Heath, Birmingham B14 7EG, UK",Birmingham,United Kingdom,52.4333083,-1.8910150999999997,5.0,8,https://www.bishopchallonerjujitsu.com/,,False
Crucible Brazilian Jiu-Jitsu Sheffield,"C/o DeHood, Old Prince Edwards School, Manor Top, Queen Mary Rd, Sheffield S2 1EE, UK",Sheffield,United Kingdom,53.3615505,-1.4275780999999998,5.0,8,https://www.sheffield-bjj.uk/,+44 7891 483747,False
Ronin MMA,"1261 Liberty St, Winnipeg, MB R3S 1A5, Canada",Winnipeg,Canada,49.84131,-97.25925,5.0,8,https://www.ronindsmma.com/,+1 204-333-0922,False
Jiu-jitsu Paris 14,"58 Rue du Couëdic, 75014 Paris, France",Paris,France,48.8301817,2.3300152,5.0,7,http://evejjb.fr/,+33 6 66 68 38 01,False
Black Samurai Jiu-Jitsu Marseille 3e,"28 Bd Féraud, 13003 Marseille, France",Marseille,France,43.3191834,5.3760018,5.0,7,,+33 7 53 89 00 31,False
Nasari Fighters Academy,"Am Neumarkt 34, 22041 Hamburg, Germany",Hamburg,Germany,53.574964699999995,10.0907231,5.0,7,https://nasarifightersacademy.de/,,False
"Ju-Jutsu, BJJ & FMA TV Cannstatt","Am Schnarrenberg 5, 70376 Stuttgart, Germany",Stuttgart,Germany,48.826140599999995,9.1983828,5.0,7,http://tvcannstatt.de/sportangebote/jj-bjj-fma,+49 711 52089460,False
Ballatore mma,"Via Enrico Morselli, 5, 16158 Genova GE, Italy",Genoa,Italy,44.4294039,8.7468145,5.0,7,http://ballatoremma.com/,+39 345 857 2759,False
Sevilla Fight Center,"C. Mastín, 23, 41007 Sevilla, Spain",Sevilla,Spain,37.3936991,-5.955608499999999,5.0,7,,,False
Gorgie Fight Gym,"11b Murieston Ln, Dalry, Edinburgh EH11 2LX, UK",Edinburgh,United Kingdom,55.9398426,-3.2281964999999997,5.0,7,https://www.facebook.com/smtcedinburgh/,,False
Hawk MMA,"1295 Williams Pkwy, Brampton, ON L6S 3J8, Canada",Brampton,Canada,43.7326504,-79.73034779999999,5.0,7,https://www.hawkmma.com/,+1 647-232-9519,False
BJJ (Gi & Nogi) @ESV München,"Margarethe-Danzi-Straße 21, 80639 München, Germany",Munich,Germany,48.1467478,11.4986924,5.0,6,https://esv-muenchen.com/abteilung/48,,False
Brazilian Jiu-Jitsu Düsseldorf,"Wallstraße 1, 40878 Ratingen, Germany",Düsseldorf,Germany,51.2981165,6.8532993,5.0,6,https://sportschuleasia.de/brazilian-jiu-jitsu-duesseldorf/,+49 173 2028267,False
Team Ares MMA Gym,"Moselstraße 14, 41464 Neuss, Germany",Düsseldorf,Germany,51.1799226,6.6790379,5.0,6,https://teamares.de/,+49 1515 0709132,False
bjj,"Mahndorfer Heerstraße 24 unter, 28307 Bremen, Germany",Bremen,Germany,53.038499900000005,8.939947499999999,5.0,6,https://www.kampfkunstschule-bulaimei.de/,+49 421 8972610,False
Game Fight BJJ Meanwood,"Star House, Authorpe Rd, Meanwood, Leeds LS6 4JB, UK",Leeds,United Kingdom,53.8280166,-1.5658508,5.0,6,,+44 7949 546798,False
Royce Gracie Academy Surrey,"13730 72 Ave, Surrey, BC V3W 2P4, Canada",Surrey,Canada,49.1325872,-122.84201399999999,5.0,6,https://roycegracie.ca/,+1 604-788-4933,False
Jiu-Jitsu Club Black Scorpions e.V.,"Nohlenweg Fort X, 51109 Köln, Germany",Köln,Germany,50.9383397,7.035851999999999,5.0,5,http://www.black-scorpions.net/,+49 1577 1102487,False
Brazilian Jiu Jitsu... Cologne Top Team BJJ,"Wasserwerkstraße 6-8،، Wasserwerkstraße 6، 51067 Cologne-Mülheim, Germany",Köln,Germany,50.975365499999995,7.0577926,5.0,5,,+49 1521 0545396,False
SZD GYM - BJJ Düsseldorf,"Bilker Allee 57, 40219 Düsseldorf-Stadtbezirk 3, Germany",Düsseldorf,Germany,51.21073810000001,6.7682749,5.0,5,https://www.bjj-duesseldorf.de/,,False
Brasilian Jiu-Jitsu Nürnberg,"Rollnerstraße 99, 90408 Nürnberg, Germany",Nuremberg,Germany,49.4679442,11.0807933,5.0,5,http://bjjnuernberg.de/,,False
Team Zanshin Jiu Jitsu: Corsi di BJJ Roma sud (Brazilian Jiu-Jitsu per tutti i liveli),"c/oPalestra Sporting Village, Via Polia, 44, 00175 Roma RM, Italy",Rome,Italy,41.8363273,12.5580327,5.0,5,https://www.zanshinjiujitsu.com/,,False
Ju Jitsu Milano,"Via Orti, 12, 20122 Milano MI, Italy",Milan,Italy,45.4545843,9.2003648,5.0,5,http://jujitsumilano.it/,+39 335 634 0385,False
Brazilian jiu jitsu di Davide Cirelli,"Via Pietro Mascagni, 92, 80128 Napoli NA, Italy",Naples,Italy,40.845132199999995,14.219873,5.0,5,http://www.newmillenniumteam.com/,+39 335 710 1361,False
RIKO — Brazilian Jiu-Jitsu,"Passatge de Sant Benet, 6, Ciutat Vella, 08003 Barcelona, Spain",Barcelona,Spain,41.3904709,2.1791932000000003,5.0,5,https://rikojiujitsu.com/,+34 653 60 02 15,False
Orion Brazilian Jiu Jitsu,"187 E 11th Ave, Vancouver, BC V5T 2C1, Canada",Vancouver,Canada,49.261328999999996,-123.10158609999999,5.0,5,https://www.instagram.com/orion_bjj/,+1 778-997-1476,False
TRIBE JIU JITSU Pozzuoli - BRAZILIAN JIU JITSU - BJJ,"Via Luigi Capuana, 80078 Monterusciello NA, Italy",Naples,Italy,40.8700556,14.0857206,5.0,4,https://www.tribejiujitsu.com/,+39 340 287 4022,False
Kyokushin Sevilla,"C. Macarena, 38, Casco Antiguo, 41003 Sevilla, Spain",Sevilla,Spain,37.4018671,-5.9867563,5.0,4,http://www.kyokushinsevilla.es/,+34 617 74 67 26,False
Chiu BJJ,"Institute Rd, King's Heath, Birmingham B14 7EG, UK",Birmingham,United Kingdom,52.433347999999995,-1.8912044999999997,5.0,4,https://www.facebook.com/chiubjj,,False
10th Planet Jiu Jitsu,"Duntocher House, Roman Rd, Duntocher, Clydebank G81 6BT, UK",Glasgow,United Kingdom,55.9239922,-4.412774499999999,5.0,4,http://glasgow10thplanetjj.wix.com/10thplanetglasgow,,False
Solid MMA Manchester,"Greenside Trading Centre, Greenside Ln, Droylsden, Manchester M43 7AJ, UK",Manchester,United Kingdom,53.4831414,-2.1465886,5.0,4,https://www.solidmmamanchester.co.uk/,+44 7543 619474,False
Sheffield MMA Academy,"Effingham St, Sheffield S4 7YP, UK",Sheffield,United Kingdom,53.3888149,-1.4506755999999998,5.0,4,https://www.instagram.com/sheffieldmmaacademy?igsh=eWxwYmRmNTZmN3k3,,False
Brazilian Jiu-Jitsu (BJJ) Köln-Dellbrück,"Kalkstraße 41, 51465 Bergisch Gladbach, Germany",Köln,Germany,50.9891709,7.122097300000001,5.0,3,https://best-gym.de/brazilian-jiu-jitsu-bergisch-gladbach/,+49 1525 3672286,False
TSC Eintracht Dortmund - Jiu-Jitsu-Abteilung,"Victor-Toyka-Straße 6, 44139 Dortmund, Germany",Dortmund,Germany,51.493078399999995,7.4633106,5.0,3,https://www.tsc-dortmund-jiujitsu.de/,,False
BUDO-CLUB-DRESDEN,"Saydaer Str. 6, 01257 Dresden, Germany",Dresden,Germany,51.004052699999995,13.8184488,5.0,3,http://www.budo-club-dresden.de/,+49 351 32314722,False
SCUOLA DEL SALICE - JUJITSU TORINO,"Via Massena, 19E, 10128 Torino TO, Italy",Turin,Italy,45.0613543,7.673189700000001,5.0,3,http://www.jujitsutorino.com/,,False
Always 110% SSD a r.l.,"Via Borzoli, 90ER, 16153 Genova GE, Italy",Genoa,Italy,44.4266072,8.855589,5.0,3,https://sportclubby.app.link/oDBcZmGr3Zb,+39 333 993 7570,False
"Pfs13 Mma, Kick-Boxing, Self Defense Cross-Training Luta Livre, Lutte,Marseille","Rue des Ouides, 13013 Marseille, France",Marseille,France,43.3248393,5.425536,5.0,2,https://www.localgymsandfitness.com/FR/Marseille/171543792930420/PFS13-Fighting-club,+33 6 14 58 32 03,False
Jiu Jitsu Köln,"Poller Weg 1, 51149 Köln, Germany",Köln,Germany,50.9076764,7.0053852999999995,5.0,2,,+49 221 2401031,False
Jiu-Jitsu-Club Düsseldorf 1928 e.V.,"Gerresheimer Str. 34, 40211 Düsseldorf, Germany",Düsseldorf,Germany,51.2276544,6.794923799999999,5.0,2,http://www.jjc-duesseldorf.de/,,False
Gracie Jiu-Jitsu Stuttgart,"Ruppmannstraße 43, 70565 Stuttgart, Germany",Stuttgart,Germany,48.7241606,9.1167939,5.0,2,https://www.graciestuttgart.de/,+49 177 4853419,False
Biriba Brasil,"Flurstraße 33, 44145 Dortmund-Innenstadt-Nord, Germany",Dortmund,Germany,51.5267169,7.4859455,5.0,2,,,False
MMA Balance Gym,"Bergstraße 48-50, 44575 Castrop-Rauxel, Germany",Dortmund,Germany,51.550976399999996,7.315276999999999,5.0,2,,+49 160 96620041,False
Tribe JiuJitsu Italia,"Via Bartolomeo Eustachi, 22, 20129 Milano MI, Italy",Milan,Italy,45.4758442,9.215254,5.0,2,https://www.tribejiujitsu.com/,,False
Mozza Team Mma,"C. Cantimpla, Carretera de Cádiz, 29003 Málaga, Spain",Málaga,Spain,36.6991784,-4.4541699,5.0,2,https://mozza-team-mma.ueniweb.com/,+34 688 47 30 57,False
Aston Jiu Jitsu Club,"Woodcock St, Birmingham B4 7ET, UK",Birmingham,United Kingdom,52.4859484,-1.8864102999999999,5.0,2,https://www.jitsufoundation.org/regions/west-midlands/aston-university-jiu-jitsu-club/AstonJiuJitsu/,,False
Hokushin Martial Arts,"The Western Baths Club, 12 Cranworth St, Glasgow G12 8BZ, UK",Glasgow,United Kingdom,55.8766379,-4.290697199999999,5.0,2,https://thedojoglasgow.com/,+44 7557 771428,False
Edinburgh City Jiu Jitsu,"15 Chamberlain Rd, Edinburgh EH10 4DJ, UK",Edinburgh,United Kingdom,55.9344782,-3.2096185,5.0,2,https://www.jitsufoundation.org/regions/scotland/edinburgh-city-jiu-jitsu-club/,,False
Pura Brazilian Jiu Jitsu,"1200 Stone Church Rd E Unit 2, Hamilton, ON L8W 2C7, Canada",Hamilton,Canada,43.19766430000001,-79.8367648,5.0,2,http://purabjj.ca/,+1 905-389-2222,False
COCEP Jiu-Jitsu-Brésilien,"17 Rue Traversière, 75012 Paris, France",Paris,France,48.8463158,2.3712953999999997,5.0,1,https://cocepjiujitsubresilien.wordpress.com/,+33 6 07 99 12 79,False
Anselmo Montenegro Jiu-Jitsu Brasileiro,"68 Av. de Versailles, 75016 Paris, France",Paris,France,48.8466348,2.2725443,5.0,1,http://anselmomontenegro.com/,+33 6 67 17 60 60,False
DS Team Jiu-Jitsu,"215 Rue Paul Bert, 69003 Lyon, France",Lyon,France,45.7572605,4.8633983999999995,5.0,1,https://dsteametf.fr/,+33 6 85 88 96 42,False
Nakache Brazilian Jiu Jitsu Academy,"22 Rue Edouard Branly, 69500 Bron, France",Lyon,France,45.7325379,4.8905882,5.0,1,,+33 4 78 75 92 78,False
Toulouse Tcms Ju-Jutsu St Agne,"65 Rue Saint-Roch, 31400 Toulouse, France",Toulouse,France,43.577324,1.447606,5.0,1,http://www.tcmsjujutsutraditionnel.sitew.fr/#Accueil.A,+33 6 20 72 10 52,False
1. Kampfkunst und Sportverein Düsseldorf e.V. - Brazilian Jiu-Jitsu,"Garather Str. 16, 40593 Düsseldorf, Germany",Düsseldorf,Germany,51.146479199999995,6.8717327,5.0,1,https://www.jc-hilden.de/,+49 1522 8765135,False
Jiu-Jitsu Club Miyamoto Musashi,"Lindenstraße 102, 40233 Düsseldorf-Stadtbezirk 2, Germany",Düsseldorf,Germany,51.2284552,6.8046758999999994,5.0,1,http://www.jiu-jitsu-verein.de/,,False
BUDO-CLUB-DRESDEN,"Lessingstraße 10, 01099 Neustadt, Germany",Dresden,Germany,51.0620228,13.7565285,5.0,1,http://www.budo-club-dresden.de/,+49 351 32335942,False
VVN-VVD HANNOVER,"Lister Damm 3, 30163 Hannover, Germany",Hannover,Germany,52.397368400000005,9.753157,5.0,1,https://www.vovinam-hannover.de/,+49 172 5413512,False
Pro Fighting Napoli Club,"Via Chaplin, 33, 80147 Napoli NA, Italy",Naples,Italy,40.8472388,14.333582199999999,5.0,1,http://www.profightingnapoliclub.com/,+39 392 300 5686,False
BRAZILIAN JIU JITSU,"Via Pietro Giuria, 30 bis, 10126 Torino TO, Italy",Turin,Italy,45.0491265,7.6790029,5.0,1,,+39 347 583 1594,False
MC Lion ju jitsu Academy,"Via Pietro Mascagni, 20, 10154 Torino TO, Italy",Turin,Italy,45.09704010000001,7.7071950000000005,5.0,1,,+39 334 640 7416,False
Mma Fighters,"Viale delle Alpi, 50, 90144 Palermo PA, Italy",Palermo,Italy,38.1432589,13.3327789,5.0,1,,,False
Gymnasium Giuntini,"Via Malaspina, 193, Via Felix Mendelssohn, 40, 90145 Palermo PA, Italy",Palermo,Italy,38.1445645,13.313718999999999,5.0,1,https://info843865.wixsite.com/website,+39 335 633 9595,False
TUKIDO Martial Art - Glasgow Club,"Gorbals, Club, 275 Ballater St, Gorbals, Glasgow G5 0YP, UK",Glasgow,United Kingdom,55.850213399999994,-4.2461752,5.0,1,https://www.tukido.com/,,False
UoM Jiu-Jitsu Club,"Moseley Rd., Fallowfield, Manchester M14 6PA, UK",Manchester,United Kingdom,53.443903,-2.2112423,5.0,1,https://manchesterstudentsunion.com/activities/view/JiuJitsu,+44 161 529 4444,False
University of Sheffield Jiu Jitsu Club,"Sheffield S10 2TU, UK",Sheffield,United Kingdom,53.3822766,-1.4953832,5.0,1,https://www.facebook.com/ShefUniJiuJitsu/,,False
LUU Jiu Jitsu Club,"The Edge, University of, University Of Leeds, Willow Terrace Rd, Woodhouse, Leeds LS2 9JT, UK",Leeds,United Kingdom,53.804363099999996,-1.5534624,5.0,1,https://engage.luu.org.uk/groups/FXT/jiu-jitsu,+44 113 343 5095,False
OXGANGS JUNOMICHI SCHOOL,"71 Firrhill Dr, Edinburgh EH13 9EU, UK",Edinburgh,United Kingdom,55.911822799999996,-3.223154,5.0,1,https://judo-school-scotland.scot/,+44 7885 386477,False
HYDRA MMA,"295 Nairn Ave, Winnipeg, MB R2L 0W8, Canada",Winnipeg,Canada,49.9067106,-97.1122152,5.0,1,,,False
Fight Planet,"178 Nebo Rd, Hamilton, ON L8W 2E4, Canada",Hamilton,Canada,43.194004799999995,-79.8376342,5.0,1,,,False
El Club de la Lluita Barcelona,"Carrer de Casp, 147, Eixample, 08013 Barcelona, Spain",Barcelona,Spain,41.3979097,2.1819053999999998,4.9,1510,http://www.elclubdelaluchabarcelona.com/,+34 688 41 44 89,True
MMA Spirit | Home of Champions,"Hanauer Landstraße 291 | 1. OG, 60314 Frankfurt am Main, Germany",Frankfurt am Main,Germany,50.1165251,8.7260087,4.9,1395,http://mmaspirit.tv/,+49 69 90437398,True
Kombat Arts Training Academy,"5630 Tomken Rd Unit 4, Mississauga, ON L4W 2S4, Canada",Mississauga,Canada,43.637319999999995,-79.64860999999999,4.9,813,http://www.kombatarts.com/,+1 905-804-8158,True
AsiaSport - Kampfsportartikel,"Marienstraße 38, 30171 Hannover-Südstadt-Bult, Germany",Hannover,Germany,52.3691083,9.7489784,4.9,684,http://asiasport24.de/,+49 511 5439112,True
"Konga Fitness & Martial Arts | Boxing, Muay Thai & Personal Training | Mississauga","4995 Timberlea Blvd Unit 6, Mississauga, ON L4W 2S2, Canada",Mississauga,Canada,43.6279549,-79.635646,4.9,567,https://kongafitness.com/,+1 905-212-1212,True
Ground X Jiu Jitsu,"4325 Strandherd Dr, Nepean, ON K2J 6E5, Canada",Ottawa,Canada,45.2707147,-75.7839814,4.9,557,https://www.groundxjiujitsu.com/?utm_source=GBP&utm_medium=organic&utm_campaign=office,+1 613-900-6043,True
Lions MMA,"1256 Granville St, Vancouver, BC V6Z 1M4, Canada",Vancouver,Canada,49.2764897,-123.12699409999999,4.9,411,http://www.lionsmma.ca/,+1 604-684-0991,True
H2O MMA,"6045 Bd Monk, Montréal, QC H4E 3H5, Canada",Montréal,Canada,45.4577739,-73.5961021,4.9,402,http://www.h2oma.com/,+1 514-814-9006,True
Instinct Martial - School Kung Fu,"990 Rte de l'Église, Québec, QC G1V 3V5, Canada",Québec,Canada,46.7725702,-71.29782759999999,4.9,368,http://www.instinctmartial.com/,+1 418-265-6906,True
Kaboom Brazilian Jiu-Jitsu,"8556 120 St #111, Surrey, BC V3W 3N5, Canada",Surrey,Canada,49.1578942,-122.8898493,4.9,354,http://www.kaboombjj.com/,+1 778-593-5425,True
Kampfsportschule Leipzig,"Gabelsbergerstraße 1A, 04315 Leipzig-Ost, Germany",Leipzig,Germany,51.3396386,12.395897200000002,4.9,347,https://kampfsportschule-leipzig.de/,+49 178 8599354,True
Double Impact Team Doussa,"25 Rue Songieu, 69100 Villeurbanne, France",Lyon,France,45.768353,4.8752497,4.9,289,http://www.boxethaiteamdoussa.com/,+33 6 21 74 91 33,True
"Affinity Academy Calgary: Brazilian Jiu Jitsu, Kickboxing & Fitness","5403 Crowchild Trail NW #215, Calgary, AB T3B 4Z1, Canada",Calgary,Canada,51.1038868,-114.16548230000001,4.9,282,http://www.affinityacademy.ca/,+1 587-316-2473,True
CROSS Academy S.s.d. r.l.,"Via Villagrazia, 199/c, 90125 Palermo PA, Italy",Palermo,Italy,38.0903679,13.353936299999999,4.9,280,https://instagram.com/crossacademy_ssdrl,+39 333 987 9233,True
